wall,env_steps,update,mean_return,mean_percent,best_percent,pi_loss,v_loss,entropy,kl,clip_frac,steps_per_sec
19122.6,1054208,1031,0.824,0.1824,0.3687,-0.0111,0.0103,0.3716,0.00232,0.0359,56.5
19141.9,1055232,1032,0.817,0.1817,0.3687,-0.0014,0.0126,0.3797,0.00253,0.0193,53.5
19160.2,1056256,1033,0.815,0.1815,0.3687,-0.0073,0.0067,0.3586,0.00496,0.0413,56.5
19178.5,1057280,1034,0.817,0.1817,0.3687,-0.004,0.0041,0.2781,0.00441,0.0579,56.5
19196.7,1058304,1035,0.822,0.1822,0.3687,-0.0117,0.0089,0.2585,0.00826,0.0422,56.6
19213.9,1059328,1036,0.822,0.1822,0.3687,-0.0056,0.002,0.2262,0.00248,0.0295,60.1
19232.2,1060352,1037,0.83,0.183,0.3687,-0.0029,0.0027,0.2485,0.00244,0.0227,56.5
19250.5,1061376,1038,0.837,0.1837,0.3687,-0.0042,0.002,0.2315,0.00468,0.0176,56.6
19268.8,1062400,1039,0.837,0.1837,0.3687,-0.0037,0.0021,0.1796,0.00032,0.0212,56.5
19286.0,1063424,1040,0.837,0.1837,0.3687,-0.0061,0.0007,0.2052,0.00403,0.0234,60.0
19305.3,1064448,1041,0.841,0.1841,0.3687,-0.0062,0.0071,0.3684,0.00366,0.0349,53.5
19322.5,1065472,1042,0.841,0.1841,0.3687,-0.008,0.0014,0.1712,0.00373,0.0354,60.1
19340.8,1066496,1043,0.848,0.1848,0.3687,-0.0052,0.0029,0.2565,0.00637,0.0403,56.6
19359.1,1067520,1044,0.855,0.1855,0.3687,-0.0022,0.0056,0.2476,0.00314,0.0249,56.5
19377.3,1068544,1045,0.862,0.1862,0.3687,-0.0037,0.0022,0.2333,0.00718,0.0293,56.6
19395.6,1069568,1046,0.87,0.187,0.3687,-0.0047,0.0014,0.167,0.00672,0.0168,56.5
19413.9,1070592,1047,0.876,0.1876,0.3687,-0.0031,0.0062,0.2808,0.00379,0.0383,56.5
19431.1,1071616,1048,0.876,0.1876,0.3687,-0.0031,0.0019,0.1634,0.0017,0.0144,60.0
19449.4,1072640,1049,0.881,0.1881,0.3687,-0.0053,0.0039,0.2777,0.00542,0.0303,56.5
19468.7,1073664,1050,0.881,0.1881,0.3687,-0.0056,0.0103,0.3788,0.01263,0.0796,53.5
19486.0,1074688,1051,0.881,0.1881,0.3687,-0.0038,0.0049,0.1513,0.00313,0.0303,60.0
19504.2,1075712,1052,0.895,0.1895,0.3687,-0.0044,0.0069,0.3833,0.00784,0.0479,56.6
19521.4,1076736,1053,0.895,0.1895,0.3687,-0.0032,0.0038,0.1407,0.0033,0.0137,60.0
19539.7,1077760,1054,0.908,0.1908,0.3687,-0.0059,0.0038,0.2967,0.00016,0.0466,56.5
19558.0,1078784,1055,0.916,0.1916,0.3687,-0.0063,0.0033,0.2071,0.00645,0.0537,56.5
19575.2,1079808,1056,0.916,0.1916,0.3687,-0.0061,0.0008,0.2524,0.00665,0.0325,60.1
19593.5,1080832,1057,0.924,0.1924,0.3687,-0.0086,0.0036,0.3159,0.01366,0.0422,56.5
19610.7,1081856,1058,0.924,0.1924,0.3687,-0.0076,0.0011,0.1955,0.00576,0.0298,60.0
19629.0,1082880,1059,0.937,0.1937,0.3687,-0.0067,0.0024,0.3768,0.00659,0.0332,56.5
19646.2,1083904,1060,0.937,0.1937,0.3687,-0.0049,0.0017,0.1495,0.00257,0.0281,60.1
19664.5,1084928,1061,0.951,0.1951,0.3838,-0.0066,0.0087,0.3921,-0.00068,0.0244,56.6
19682.8,1085952,1062,0.947,0.1947,0.3838,-0.0081,0.0023,0.3079,0.00764,0.073,56.6
19701.1,1086976,1063,0.964,0.1964,0.3838,-0.0052,0.0031,0.2746,0.0038,0.0217,56.5
19718.3,1088000,1064,0.964,0.1964,0.3838,-0.0045,0.0007,0.2318,0.00402,0.0264,60.0
19736.6,1089024,1065,0.971,0.1971,0.3838,-0.005,0.0017,0.3053,0.00404,0.0176,56.5
19754.9,1090048,1066,0.989,0.1989,0.3838,-0.0039,0.0058,0.272,0.00213,0.0205,56.5
19772.1,1091072,1067,0.989,0.1989,0.3838,-0.0061,0.001,0.2731,0.00731,0.0283,60.0
19790.4,1092096,1068,0.994,0.1994,0.3838,-0.0058,0.0069,0.321,0.00566,0.0227,56.5
19808.7,1093120,1069,1.002,0.2002,0.3838,-0.0099,0.0037,0.3017,0.00478,0.0283,56.6
19825.9,1094144,1070,1.002,0.2002,0.3838,-0.006,0.0009,0.238,0.00024,0.0325,60.0
19844.2,1095168,1071,1.015,0.2015,0.3838,-0.0042,0.0043,0.3611,0.00354,0.0222,56.5
19861.4,1096192,1072,1.015,0.2015,0.3838,-0.0041,0.001,0.1643,0.00609,0.0266,60.1
19879.7,1097216,1073,1.028,0.2028,0.3838,-0.0049,0.0023,0.4085,0.00359,0.0554,56.6
19896.9,1098240,1074,1.028,0.2028,0.3838,-0.0044,0.0011,0.2085,0.00129,0.0264,60.0
19916.2,1099264,1075,1.045,0.2045,0.3838,-0.0057,0.0072,0.3799,0.00176,0.0242,53.5
19933.5,1100288,1076,1.045,0.2045,0.3838,-0.0037,0.0015,0.2204,-5e-05,0.0398,60.0
19951.7,1101312,1077,1.052,0.2052,0.3838,-0.0058,0.0028,0.2915,0.00054,0.0181,56.5
19970.0,1102336,1078,1.06,0.206,0.3838,-0.0061,0.0023,0.3101,-0.00305,0.0305,56.6
19987.2,1103360,1079,1.06,0.206,0.3838,-0.0044,0.0009,0.2261,0.00323,0.0166,60.0
20005.5,1104384,1080,1.068,0.2068,0.3838,-0.0083,0.0029,0.3746,0.00293,0.0432,56.5
20022.7,1105408,1081,1.068,0.2068,0.3838,-0.0085,0.0009,0.1691,0.00161,0.0254,60.1
20041.0,1106432,1082,1.083,0.2083,0.3838,-0.0106,0.0032,0.3955,0.00365,0.0271,56.5
20058.2,1107456,1083,1.083,0.2083,0.3838,-0.0053,0.0007,0.1929,0.00048,0.0137,60.0
20076.5,1108480,1084,1.1,0.21,0.3838,-0.0087,0.0026,0.3401,0.00281,0.021,56.6
20094.7,1109504,1085,1.1,0.21,0.3838,-0.0013,0.0082,0.3102,-0.001,0.0042,56.6
20113.0,1110528,1086,1.104,0.2104,0.3838,-0.0046,0.0044,0.3229,0.00164,0.0088,56.4
20131.3,1111552,1087,1.104,0.2104,0.3838,-0.0084,0.005,0.3115,0.00605,0.021,56.5
20149.6,1112576,1088,1.104,0.2104,0.3838,-0.0031,0.0024,0.2924,-0.00215,0.0142,56.5
20167.9,1113600,1089,1.109,0.2109,0.3838,-0.0016,0.0103,0.2927,0.00056,0.0166,56.6
20186.1,1114624,1090,1.114,0.2114,0.3838,-0.0084,0.0063,0.1829,0.00629,0.0356,56.6
20203.4,1115648,1091,1.114,0.2114,0.3838,-0.0044,0.0012,0.2655,0.00044,0.0229,60.1
20221.6,1116672,1092,1.118,0.2118,0.3838,-0.0015,0.005,0.3324,-4e-05,0.0186,56.6
20239.9,1117696,1093,1.123,0.2123,0.3838,-0.0044,0.0044,0.2354,-0.00055,0.0244,56.5
20258.2,1118720,1094,1.123,0.2123,0.3838,-0.003,0.0044,0.3226,0.00193,0.0149,56.6
20276.5,1119744,1095,1.125,0.2125,0.3838,-0.0038,0.0076,0.2556,0.00354,0.021,56.5
20293.7,1120768,1096,1.125,0.2125,0.3838,-0.0038,0.0009,0.282,0.00364,0.0298,60.0
20312.0,1121792,1097,1.13,0.213,0.3838,-0.0092,0.0036,0.3556,0.00322,0.0281,56.5
20330.3,1122816,1098,1.138,0.2138,0.3838,-0.0068,0.0031,0.2342,0.00439,0.0217,56.5
20347.5,1123840,1099,1.138,0.2138,0.3838,-0.0033,0.0008,0.2225,0.00354,0.022,60.0
20365.8,1124864,1100,1.142,0.2142,0.3838,-0.0061,0.0021,0.3357,0.00139,0.021,56.6
20384.0,1125888,1101,1.146,0.2146,0.3838,-0.0051,0.0025,0.2907,0.00404,0.0227,56.5
20402.3,1126912,1102,1.155,0.2155,0.3838,-0.0047,0.0023,0.1895,0.00389,0.0312,56.5
20419.5,1127936,1103,1.155,0.2155,0.3838,-0.0053,0.0007,0.2868,0.00067,0.0322,60.0
20437.8,1128960,1104,1.16,0.216,0.3838,-0.0089,0.0018,0.3455,0.00247,0.0212,56.5
20456.1,1129984,1105,1.164,0.2164,0.3838,-0.0056,0.0035,0.2352,-0.00018,0.0227,56.6
20475.4,1131008,1106,1.157,0.2157,0.3838,-0.0061,0.0179,0.4539,0.0026,0.0276,53.4
20492.6,1132032,1107,1.157,0.2157,0.3838,-0.0044,0.0018,0.2196,0.00078,0.0232,60.0
20510.9,1133056,1108,1.162,0.2162,0.3838,-0.0074,0.0021,0.3552,0.00297,0.0105,56.5
20529.2,1134080,1109,1.167,0.2167,0.3838,-0.0063,0.0018,0.2861,0.00103,0.0203,56.6
20547.5,1135104,1110,1.171,0.2171,0.3838,-0.0065,0.0031,0.2363,0.0041,0.0369,56.5
20564.7,1136128,1111,1.171,0.2171,0.3838,-0.0066,0.0006,0.3006,0.00218,0.0244,60.0
20583.0,1137152,1112,1.175,0.2175,0.3838,-0.0077,0.0016,0.3614,0.00455,0.0405,56.5
20601.2,1138176,1113,1.179,0.2179,0.3838,-0.0045,0.0023,0.2597,0.00159,0.0142,56.5
20618.5,1139200,1114,1.179,0.2179,0.3838,-0.0042,0.0013,0.2245,0.00605,0.0383,60.0
20636.8,1140224,1115,1.191,0.2191,0.3838,-0.0068,0.0034,0.4136,0.00941,0.0449,56.5
20654.0,1141248,1116,1.191,0.2191,0.3838,-0.0048,0.002,0.1687,0.00364,0.0149,60.0
20672.3,1142272,1117,1.204,0.2204,0.3838,-0.0082,0.005,0.4595,0.00099,0.0332,56.5
20689.5,1143296,1118,1.204,0.2204,0.3838,-0.0044,0.0015,0.2271,0.00601,0.0378,60.0
20708.8,1144320,1119,1.208,0.2208,0.3838,-0.0063,0.0129,0.4803,0.00182,0.0156,53.5
20726.1,1145344,1120,1.208,0.2208,0.3838,-0.0074,0.0016,0.2565,0.00151,0.0205,60.0
20743.3,1146368,1121,1.208,0.2208,0.3838,-0.0102,0.0084,0.3602,0.0068,0.0415,60.0
20761.6,1147392,1122,1.225,0.2225,0.4886,-0.0062,0.0074,0.3593,0.00284,0.009,56.5
20779.9,1148416,1123,1.235,0.2235,0.4886,-0.0075,0.0039,0.2737,0.00233,0.0349,56.5
20797.1,1149440,1124,1.235,0.2235,0.4886,-0.01,0.0012,0.2921,0.00026,0.021,60.0
20815.4,1150464,1125,1.242,0.2242,0.4886,-0.0079,0.0077,0.3627,0.00329,0.0371,56.6
20833.6,1151488,1126,1.238,0.2238,0.4886,-0.0044,0.0107,0.3819,0.00435,0.0203,56.6
20850.9,1152512,1127,1.238,0.2238,0.4886,-0.008,0.0059,0.2377,0.00124,0.0149,60.0
20870.0,1153536,1128,1.244,0.2244,0.4886,-0.0074,0.0071,0.4871,0.0087,0.0447,53.9
20887.3,1154560,1129,1.244,0.2244,0.4886,-0.0049,0.0023,0.2096,0.00086,0.0186,60.0
20905.5,1155584,1130,1.263,0.2263,0.4886,-0.0114,0.0053,0.4465,-0.00011,0.0422,56.5
20922.8,1156608,1131,1.263,0.2263,0.4886,-0.0074,0.001,0.2192,0.00467,0.0315,60.0
20941.1,1157632,1132,1.273,0.2273,0.4886,-0.0041,0.0088,0.3844,0.00518,0.0356,56.5
20959.3,1158656,1133,1.268,0.2268,0.4886,-0.0022,0.0031,0.3389,0.00034,0.0093,56.5
20978.7,1159680,1134,1.266,0.2266,0.4886,-0.008,0.0143,0.4348,0.0035,0.0237,53.4
20996.9,1160704,1135,1.266,0.2266,0.4886,-0.0015,0.0098,0.361,0.00093,0.0117,56.6
21015.2,1161728,1136,1.261,0.2261,0.4886,-0.0035,0.0119,0.4053,-0.00124,0.012,56.5
21032.4,1162752,1137,1.261,0.2261,0.4886,-0.0084,0.0024,0.1939,0.00196,0.0234,60.0
21050.7,1163776,1138,1.273,0.2273,0.4886,-0.0055,0.0077,0.4314,-0.0007,0.0183,56.5
21069.0,1164800,1139,1.269,0.2269,0.4886,-0.0043,0.0033,0.3116,0.0035,0.0217,56.6
21086.2,1165824,1140,1.269,0.2269,0.4886,-0.0105,0.0018,0.2099,-0.00212,0.0657,60.1
21104.5,1166848,1141,1.28,0.228,0.4886,-0.0064,0.0068,0.3283,0.00419,0.0156,56.5
21122.7,1167872,1142,1.289,0.2289,0.4886,-0.0057,0.0057,0.28,0.00539,0.0349,56.6
21139.9,1168896,1143,1.289,0.2289,0.4886,-0.0052,0.0007,0.2118,0.00148,0.0244,60.0
21158.2,1169920,1144,1.309,0.2309,0.4886,-0.0091,0.0095,0.3095,0.00436,0.0334,56.6
21175.4,1170944,1145,1.309,0.2309,0.4886,-0.0048,0.0006,0.2468,0.00402,0.0308,60.0
21193.7,1171968,1146,1.319,0.2319,0.4886,-0.0048,0.0033,0.2595,0.00509,0.0325,56.5
21210.9,1172992,1147,1.319,0.2319,0.4886,-0.0041,0.0007,0.2018,0.00431,0.0225,60.0
21230.3,1174016,1148,1.325,0.2325,0.4886,-0.0019,0.0137,0.29,0.00462,0.0139,53.4
21247.5,1175040,1149,1.325,0.2325,0.4886,-0.0058,0.0011,0.2724,0.00547,0.0559,60.0
21264.7,1176064,1150,1.325,0.2325,0.4886,-0.009,0.0028,0.1923,0.00785,0.0398,60.0
21283.0,1177088,1151,1.336,0.2336,0.4886,-0.0048,0.001,0.2929,1e-05,0.0308,56.5
21301.3,1178112,1152,1.343,0.2343,0.4886,-0.007,0.003,0.2791,0.00512,0.0166,56.5
21318.5,1179136,1153,1.343,0.2343,0.4886,-0.0061,0.0007,0.2057,0.00663,0.0332,60.0
21335.7,1180160,1154,1.343,0.2343,0.4886,-0.0103,0.003,0.3174,0.00707,0.0535,60.0
21354.0,1181184,1155,1.359,0.2359,0.4886,-0.0038,0.0037,0.301,0.0005,0.0139,56.5
21372.3,1182208,1156,1.363,0.2363,0.4886,-0.0138,0.0041,0.3116,0.00955,0.0276,56.5
21390.6,1183232,1157,1.368,0.2368,0.4886,-0.003,0.0032,0.2473,0.00403,0.0269,56.6
21407.8,1184256,1158,1.368,0.2368,0.4886,-0.0082,0.0016,0.2143,0.0041,0.0325,60.1
21426.1,1185280,1159,1.372,0.2372,0.4886,-0.0048,0.0006,0.2893,0.00466,0.0203,56.5
21444.4,1186304,1160,1.376,0.2376,0.4886,-0.0092,0.0019,0.3409,0.00411,0.0266,56.6
21462.6,1187328,1161,1.379,0.2379,0.4886,-0.0083,0.0022,0.2478,0.00195,0.022,56.5
21479.9,1188352,1162,1.379,0.2379,0.4886,-0.0088,0.0017,0.2345,0.005,0.0334,60.0
21498.0,1189376,1163,1.385,0.2385,0.4886,-0.0081,0.0005,0.3265,0.00523,0.0454,56.8
21516.3,1190400,1164,1.389,0.2389,0.4886,-0.0079,0.0016,0.3541,0.00763,0.0325,56.6
21534.6,1191424,1165,1.392,0.2392,0.4886,-0.0037,0.0016,0.2638,-0.00015,0.0178,56.6
21552.9,1192448,1166,1.398,0.2398,0.4886,-0.0069,0.0014,0.2368,0.00191,0.0188,56.5
21570.1,1193472,1167,1.398,0.2398,0.4886,-0.0059,0.0005,0.3303,0.0022,0.0222,60.0
21587.3,1194496,1168,1.398,0.2398,0.4886,-0.0075,0.0045,0.2362,0.00036,0.0249,60.1
21605.5,1195520,1169,1.408,0.2408,0.4886,-0.0057,0.0013,0.3032,0.00308,0.0085,56.9
21622.7,1196544,1170,1.408,0.2408,0.4886,-0.0084,0.0027,0.2728,0.00108,0.0344,60.0
21641.0,1197568,1171,1.42,0.242,0.4886,-0.0057,0.0033,0.3363,0.00042,0.0137,56.6
21658.2,1198592,1172,1.42,0.242,0.4886,-0.0071,0.0018,0.2434,0.00162,0.0337,60.1
21676.5,1199616,1173,1.431,0.2431,0.4886,-0.0039,0.0043,0.366,0.00094,0.0479,56.6
21693.7,1200640,1174,1.431,0.2431,0.4886,-0.0048,0.0012,0.2198,-0.00055,0.0188,60.1
21712.0,1201664,1175,1.446,0.2446,0.4886,-0.0061,0.0061,0.4342,0.00041,0.0154,56.5
21730.2,1202688,1176,1.455,0.2455,0.4886,-0.012,0.0042,0.2611,0.00568,0.03,56.6
21747.5,1203712,1177,1.455,0.2455,0.4886,-0.0063,0.0006,0.2289,0.00292,0.0183,60.0
21765.8,1204736,1178,1.461,0.2461,0.4886,-0.0065,0.0081,0.3334,0.00145,0.0264,56.5
21783.0,1205760,1179,1.461,0.2461,0.4886,-0.007,0.0024,0.2226,0.007,0.0349,60.0
21801.2,1206784,1180,1.473,0.2473,0.4886,-0.0062,0.0069,0.3817,0.0005,0.0159,56.6
21818.5,1207808,1181,1.473,0.2473,0.4886,-0.0055,0.0011,0.221,0.00304,0.0383,60.0
21836.7,1208832,1182,1.486,0.2486,0.4886,-0.0129,0.0043,0.4314,0.00402,0.0369,56.6
21854.0,1209856,1183,1.486,0.2486,0.4886,-0.0037,0.0012,0.1528,0.00205,0.0261,60.0
21872.2,1210880,1184,1.497,0.2497,0.4886,-0.0066,0.0053,0.3774,0.00074,0.0293,56.6
21889.4,1211904,1185,1.497,0.2497,0.4886,-0.0054,0.0007,0.1927,0.00429,0.0266,60.0
21907.7,1212928,1186,1.508,0.2508,0.4886,-0.0089,0.0061,0.3368,0.00486,0.0173,56.6
21926.0,1213952,1187,1.502,0.2502,0.4886,0.0011,0.0049,0.3081,0.00051,0.0137,56.5
21944.3,1214976,1188,1.511,0.2511,0.4886,-0.0037,0.0065,0.2523,0.00284,0.0259,56.6
21961.5,1216000,1189,1.511,0.2511,0.4886,-0.0091,0.0006,0.2772,0.01059,0.072,59.9
21979.8,1217024,1190,1.513,0.2513,0.4886,-0.0037,0.0074,0.3233,0.00099,0.012,56.5
21997.0,1218048,1191,1.513,0.2513,0.4886,-0.0051,0.0025,0.2539,0.00102,0.0161,60.0
22015.3,1219072,1192,1.531,0.2531,0.4886,-0.0088,0.0091,0.4078,0.00462,0.0344,56.5
22033.6,1220096,1193,1.536,0.2536,0.4886,-0.004,0.0089,0.2169,-0.00132,0.0125,56.5
22050.9,1221120,1194,1.536,0.2536,0.4886,-0.0099,0.0007,0.2963,-0.00138,0.0439,60.0
22069.1,1222144,1195,1.544,0.2544,0.4886,-0.0049,0.008,0.2885,0.00355,0.0149,56.5
22086.4,1223168,1196,1.544,0.2544,0.4886,-0.0052,0.001,0.254,-0.00035,0.0146,60.0
22104.7,1224192,1197,1.557,0.2557,0.4886,-0.0067,0.0049,0.3548,0.00347,0.0142,56.5
22121.9,1225216,1198,1.557,0.2557,0.4886,-0.0069,0.0005,0.2889,0.00639,0.0437,60.0
22140.1,1226240,1199,1.558,0.2558,0.4886,-0.0035,0.0049,0.2848,0.00175,0.0137,56.6
22158.4,1227264,1200,1.568,0.2568,0.4886,-0.002,0.0044,0.2963,-0.00261,0.0164,56.5
22175.6,1228288,1201,1.568,0.2568,0.4886,-0.0054,0.001,0.2213,0.0084,0.0317,60.0
22193.9,1229312,1202,1.573,0.2573,0.4886,-0.0062,0.0038,0.3018,0.00297,0.0151,56.5
22212.2,1230336,1203,1.582,0.2582,0.4886,-0.0073,0.0076,0.2635,0.00104,0.0281,56.5
22229.4,1231360,1204,1.582,0.2582,0.4886,-0.0079,0.0007,0.2496,0.00042,0.0298,60.0
22247.7,1232384,1205,1.583,0.2583,0.4886,-0.0013,0.0034,0.3044,0.0015,0.011,56.5
22265.0,1233408,1206,1.583,0.2583,0.4886,-0.0076,0.0019,0.2887,0.0044,0.0374,60.0
22283.2,1234432,1207,1.596,0.2596,0.4886,-0.0099,0.0043,0.335,0.00264,0.031,56.5
22302.6,1235456,1208,1.594,0.2594,0.4886,-0.0121,0.0162,0.3887,0.00424,0.0522,53.5
22319.8,1236480,1209,1.594,0.2594,0.4886,-0.0055,0.0015,0.2471,0.00045,0.0188,60.1
22338.0,1237504,1210,1.603,0.2603,0.4886,-0.0041,0.0038,0.2896,0.00236,0.0308,56.5
22356.3,1238528,1211,1.612,0.2612,0.4886,-0.0071,0.0032,0.2846,0.00431,0.0273,56.6
22374.6,1239552,1212,1.609,0.2609,0.4886,-0.0081,0.0077,0.38,0.00964,0.054,56.6
22391.8,1240576,1213,1.609,0.2609,0.4886,-0.0063,0.0013,0.1959,0.00245,0.0337,60.0
22410.1,1241600,1214,1.628,0.2628,0.4886,-0.0014,0.0056,0.4102,0.00194,0.0188,56.6
22428.3,1242624,1215,1.633,0.2633,0.4886,-0.0041,0.0088,0.2368,-0.00047,0.0115,56.5
22445.6,1243648,1216,1.633,0.2633,0.4886,-0.009,0.0007,0.3129,0.00328,0.0322,60.0
22463.8,1244672,1217,1.643,0.2643,0.4886,-0.0137,0.0043,0.2922,0.013,0.1118,56.5
22481.1,1245696,1218,1.643,0.2643,0.4886,-0.0067,0.0008,0.3121,-0.00087,0.0193,60.0
22499.3,1246720,1219,1.653,0.2653,0.4886,-0.0133,0.0039,0.283,0.01785,0.1038,56.5
22516.6,1247744,1220,1.653,0.2653,0.4886,-0.006,0.0006,0.2877,0.00038,0.0256,60.1
22533.8,1248768,1221,1.653,0.2653,0.4886,-0.0092,0.002,0.3224,0.00621,0.0613,60.0
22552.1,1249792,1222,1.666,0.2666,0.4886,-0.0076,0.0023,0.3694,0.00017,0.0229,56.6
22569.3,1250816,1223,1.666,0.2666,0.4886,-0.0036,0.0014,0.23,0.00606,0.0244,59.9
22587.6,1251840,1224,1.681,0.2681,0.5049,-0.014,0.0112,0.4122,0.00268,0.0339,56.6
22604.8,1252864,1225,1.681,0.2681,0.5049,-0.008,0.001,0.271,0.0021,0.0398,60.0
22623.1,1253888,1226,1.689,0.2689,0.5049,-0.0009,0.0042,0.3691,-0.0004,0.0112,56.6
22640.3,1254912,1227,1.689,0.2689,0.5049,-0.0085,0.0008,0.2198,0.00652,0.0317,60.0
22658.6,1255936,1228,1.699,0.2699,0.5049,-0.0036,0.0038,0.39,0.0016,0.0076,56.5
22676.8,1256960,1229,1.703,0.2703,0.5049,-0.0041,0.0077,0.2755,0.00216,0.011,56.6
22696.2,1257984,1230,1.692,0.2692,0.5049,-0.0072,0.0176,0.436,0.00539,0.0342,53.5
22713.4,1259008,1231,1.692,0.2692,0.5049,-0.0058,0.002,0.2189,0.00158,0.0261,60.0
22731.7,1260032,1232,1.701,0.2701,0.5049,-0.0083,0.0056,0.4182,0.00381,0.0305,56.5
22748.9,1261056,1233,1.701,0.2701,0.5049,-0.0056,0.0009,0.1925,0.00402,0.0256,60.0
22767.2,1262080,1234,1.711,0.2711,0.5049,-0.0054,0.0058,0.4133,0.00306,0.0227,56.6
22785.4,1263104,1235,1.713,0.2713,0.5049,-0.0039,0.0087,0.3299,0.00376,0.0483,56.6
22802.7,1264128,1236,1.713,0.2713,0.5049,-0.0071,0.0011,0.1941,0.00187,0.0256,60.0
22821.0,1265152,1237,1.722,0.2722,0.5049,-0.0081,0.0013,0.3956,0.00335,0.0217,56.5
22838.2,1266176,1238,1.722,0.2722,0.5049,-0.0056,0.0006,0.1811,-0.00138,0.0208,60.0
22856.4,1267200,1239,1.734,0.2734,0.5049,-0.002,0.009,0.4228,0.00078,0.0107,56.6
22873.7,1268224,1240,1.734,0.2734,0.5049,-0.0049,0.0012,0.222,0.00447,0.02,60.0
22891.9,1269248,1241,1.747,0.2747,0.5049,-0.0058,0.0085,0.3597,0.00442,0.0288,56.5
22910.2,1270272,1242,1.743,0.2743,0.5049,-0.0119,0.0094,0.4543,0.01215,0.1716,56.5
22927.4,1271296,1243,1.743,0.2743,0.5049,-0.0064,0.0012,0.2038,-0.00164,0.0215,60.1
22945.7,1272320,1244,1.759,0.2759,0.5057,-0.0093,0.0106,0.3832,0.00309,0.0193,56.5
22964.0,1273344,1245,1.759,0.2759,0.5057,-0.0096,0.0085,0.4804,0.00453,0.0776,56.5
22982.3,1274368,1246,1.756,0.2756,0.5057,-0.0042,0.0081,0.3745,0.00511,0.0371,56.5
23000.6,1275392,1247,1.756,0.2756,0.5057,-0.0035,0.0057,0.3513,0.00236,0.0422,56.6
23017.8,1276416,1248,1.756,0.2756,0.5057,-0.0062,0.0021,0.2648,-0.00031,0.0327,60.0
23037.1,1277440,1249,1.765,0.2765,0.5057,-0.0105,0.0079,0.4415,0.00689,0.1106,53.4
23055.4,1278464,1250,1.758,0.2758,0.5057,-0.0069,0.0119,0.3574,0.0016,0.0173,56.5
23072.7,1279488,1251,1.758,0.2758,0.5057,-0.0082,0.0011,0.2357,0.00227,0.0403,60.0
23091.0,1280512,1252,1.773,0.2773,0.5057,-0.01,0.0089,0.3984,0.00095,0.0261,56.5
23110.3,1281536,1253,1.76,0.276,0.5057,-0.0071,0.0171,0.3871,-0.00076,0.0728,53.4
23128.6,1282560,1254,1.769,0.2769,0.5057,-0.005,0.0078,0.2274,0.0013,0.0103,56.6
23146.8,1283584,1255,1.765,0.2765,0.5057,-0.0038,0.0084,0.4354,0.00103,0.0098,56.5
23164.1,1284608,1256,1.765,0.2765,0.5057,-0.0053,0.0015,0.2152,0.00118,0.0261,59.9
23182.4,1285632,1257,1.78,0.278,0.5057,-0.0082,0.0093,0.3353,0.0023,0.0156,56.6
23200.6,1286656,1258,1.776,0.2776,0.5057,-0.0118,0.007,0.4681,0.00765,0.0322,56.6
23218.9,1287680,1259,1.772,0.2772,0.5057,-0.0076,0.0071,0.3996,0.00747,0.0454,56.6
23237.2,1288704,1260,1.78,0.278,0.5057,-0.0058,0.0073,0.2178,9e-05,0.0095,56.5
23256.5,1289728,1261,1.773,0.2773,0.5057,-0.0061,0.0149,0.4894,0.00039,0.0349,53.4
23275.8,1290752,1262,1.765,0.2765,0.5057,-0.0051,0.012,0.4662,0.00504,0.0186,53.4
23296.2,1291776,1263,1.735,0.2735,0.5057,-0.0078,0.0257,0.4726,-0.00147,0.0254,50.7
23315.5,1292800,1264,1.719,0.2719,0.5057,-0.0053,0.0111,0.4568,-0.0008,0.0244,53.5
23335.8,1293824,1265,1.693,0.2693,0.5057,-0.0093,0.0175,0.4636,0.00467,0.0417,50.7
23354.1,1294848,1266,1.685,0.2685,0.5057,-0.0042,0.0068,0.4541,0.00752,0.0481,56.6
23373.4,1295872,1267,1.671,0.2671,0.5057,-0.0074,0.0076,0.4598,0.00442,0.0393,53.5
23392.7,1296896,1268,1.66,0.266,0.5057,-0.0073,0.01,0.4586,0.00311,0.0264,53.5
23412.1,1297920,1269,1.645,0.2645,0.5057,-0.0071,0.0096,0.4524,-0.00071,0.0479,53.4
23430.3,1298944,1270,1.637,0.2637,0.5057,-0.0057,0.0048,0.428,0.00815,0.0588,56.5
23449.7,1299968,1271,1.63,0.263,0.5057,-0.0061,0.0073,0.4187,0.00446,0.0452,53.5
23469.0,1300992,1272,1.614,0.2614,0.5057,-0.0102,0.0089,0.4381,-0.00085,0.0327,53.5
23488.3,1302016,1273,1.597,0.2597,0.5057,-0.006,0.0098,0.4402,0.00317,0.019,53.4
23506.6,1303040,1274,1.589,0.2589,0.5057,-0.0048,0.0047,0.416,0.00307,0.0259,56.6
23525.9,1304064,1275,1.572,0.2572,0.5057,-0.0079,0.0078,0.449,0.00114,0.0166,53.4
23545.2,1305088,1276,1.559,0.2559,0.5057,-0.0059,0.0073,0.4092,0.00445,0.0579,53.5
23563.5,1306112,1277,1.556,0.2556,0.5057,-0.004,0.0105,0.307,0.00581,0.0276,56.5
23582.8,1307136,1278,1.541,0.2541,0.5057,-0.0094,0.0064,0.3906,0.00632,0.063,53.4
23601.1,1308160,1279,1.533,0.2533,0.5057,-0.0052,0.0056,0.4046,0.00671,0.0413,56.5
23619.4,1309184,1280,1.527,0.2527,0.5057,-0.0077,0.0077,0.3544,0.00199,0.0354,56.6
